OBS,HOUSEHOLDID,LASTPURCHASE,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,DISPLPRIVATE,DISPLSUNSHINE,DISPLKEEBLER,DISPLNABISCO,FEATPRIVATE,FEATSUNSHINE,FEATKEEBLER,FEATNABISCO,FEATDISPLPRIVATE,FEATDISPLSUNSHIN,FEATDISPLKEEBLER,FEATDISPLNABISCO
220,10,1,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
221,11,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
222,11,0,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,1,0,0,0
223,11,0,0,0,0,1,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,1,0,0,0,0,0,0,1,0
224,11,0,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,1,0,0,0
225,11,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
226,11,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
227,11,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
228,11,0,0,0,0,1,0.649999976,0.889999986,1.049999952,0.889999986,0,0,0,0,0,0,0,1,0,0,0,0
229,11,0,0,0,0,1,0.649999976,0.889999986,1.019999981,1.049999952,0,0,0,1,0,0,0,0,0,0,0,0
230,11,0,0,0,0,1,0.49000001,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
231,11,0,0,0,1,0,0.649999976,0.879999995,0.99000001,1.149999976,0,0,0,0,0,0,0,0,0,1,1,0
232,11,0,0,0,0,1,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
233,11,0,0,0,0,1,0.649999976,0.879999995,1.149999976,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
234,11,0,0,0,1,0,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,0,0
235,11,0,0,0,0,1,0.649999976,0.879999995,1.25,0.74000001,0,0,0,1,0,0,0,0,0,0,0,0
236,11,0,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,1,0,1,0,0,0,0,0,0,0,0
237,11,0,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
238,11,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
239,11,0,0,0,0,1,0.649999976,0.970000029,1.169999957,1.089999914,0,0,0,0,0,0,0,0,0,0,0,1
240,11,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
241,11,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,1
242,11,0,1,0,0,0,0.589999914,1.049999952,1.169999957,1.289999962,1,0,0,1,0,0,0,0,0,0,0,0
243,11,0,1,0,0,0,0.589999914,0.949999988,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
244,11,0,0,0,0,1,0.649999976,1.049999952,1.169999957,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
245,11,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
246,11,1,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,0,0,0,0,0,0,0,0,1,0,0,0
247,12,0,1,0,0,0,0.549999952,0.980000019,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
248,12,0,1,0,0,0,0.549999952,0.99000001,0.99000001,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
249,12,0,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,1,0,0
250,12,0,1,0,0,0,0.549999952,0.589999914,1.089999914,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
251,12,0,1,0,0,0,0.549999952,0.99000001,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
252,12,0,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
253,12,0,1,0,0,0,0.549999952,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
254,12,0,1,0,0,0,0.549999952,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
255,12,0,1,0,0,0,0.549999952,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
256,12,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
257,12,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
258,12,0,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
259,12,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
260,12,0,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
261,12,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
262,12,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
263,12,0,1,0,0,0,0.549999952,1.089999914,1.209999919,1.190000057,0,0,0,0,0,0,0,1,0,0,0,0
264,12,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.190000057,0,1,0,0,0,0,0,0,0,0,0,0
265,12,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
266,12,0,0,1,0,0,0.779999912,0.789999962,1.190000057,1.289999962,1,1,0,0,0,0,0,0,0,0,0,0
267,12,0,1,0,0,0,0.549999952,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
268,12,0,1,0,0,0,0.549999952,1.089999914,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
269,12,0,1,0,0,0,0.549999952,1.089999914,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
270,12,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,1,0,1,0,0,0,0,0,0,0,0
271,12,0,1,0,0,0,0.589999914,0.789999962,1.209999919,1.089999914,0,1,0,1,0,0,0,0,0,0,0,0
272,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
273,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
274,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
275,12,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
276,12,0,1,0,0,0,0.589999914,0.980000019,1.129999995,1.109999895,0,0,0,0,0,0,0,0,0,0,0,0
277,12,0,1,0,0,0,0.589999914,1.089999914,1.129999995,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
278,12,0,1,0,0,0,0.589999914,1.089999914,1.199999928,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
279,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
280,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
281,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
282,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
283,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
284,12,0,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,0,0,1,0,0,0,0,0,0
285,12,0,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,1,0,0,0,0,0,0,0,0,0,0
286,12,0,1,0,0,0,0.589999914,0.889999986,1.199999928,1.289999962,0,1,0,1,0,0,0,0,0,0,1,0
287,12,0,1,0,0,0,0.589999914,1.089999914,1.149999976,1.289999962,0,1,1,1,0,0,0,0,0,0,0,0
288,12,0,1,0,0,0,0.589999914,1.089999914,1.039999962,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
289,12,0,1,0,0,0,0.589999914,1.089999914,1.039999962,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
290,12,0,1,0,0,0,0.589999914,1.089999914,1.25,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
291,12,0,1,0,0,0,0.589999914,0.949999988,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
292,12,0,1,0,0,0,0.589999914,0.949999988,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
293,12,0,1,0,0,0,0.589999914,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
294,12,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
295,12,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
296,12,0,1,0,0,0,0.589999914,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
297,12,0,1,0,0,0,0.589999914,0.949999988,1.039999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
298,12,0,1,0,0,0,0.589999914,1.289999962,1.039999962,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
299,12,1,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,0,0,0,0,0,0,0,0,1,0,0,0
300,13,0,1,0,0,0,0.549999952,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
301,13,0,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
302,13,0,1,0,0,0,0.549999952,0.99000001,1.089999914,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
303,13,0,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
304,13,0,0,1,0,0,0.779999912,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
305,13,0,1,0,0,0,0.549999952,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
306,13,0,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
307,13,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
308,13,0,1,0,0,0,0.549999952,0.889999986,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
309,13,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
310,13,0,1,0,0,0,0.549999952,1.089999914,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
311,13,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,1,0,0
312,13,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
313,13,0,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,0,0,1,0,0,0,0,0,0
314,13,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
315,13,1,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,0,0,0,0,0,0,0,0,1,0,0,0
316,14,0,0,0,0,1,0.680000007,0.730000019,0.930000007,0.689999998,0,0,0,0,0,0,0,0,0,0,0,0
317,14,0,0,1,0,0,0.689999998,0.49000001,0.99000001,0.949999988,0,0,0,1,0,1,0,0,0,0,0,0
318,14,0,1,0,0,0,0.689999998,0.889999986,0.99000001,1.129999995,0,0,1,0,0,0,0,0,0,0,0,0
319,14,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0,0,0,0,1,0,1,0,0,0,0,0,0
320,14,0,0,0,0,1,0.789999962,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
321,14,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0,0
322,14,0,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
323,14,0,1,0,0,0,0.49000001,0.789999962,1.25,1.059999824,0,1,0,1,1,0,0,0,0,0,0,0
324,14,0,0,1,0,0,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
325,14,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.74000001,0,0,0,0,0,0,0,0,0,0,0,0
326,14,0,1,0,0,0,0.889999986,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
327,14,0,1,0,0,0,0.689999998,0.789999962,1.149999976,1.139999986,0,0,0,0,0,0,0,0,0,0,0,0
328,14,0,1,0,0,0,0.549999952,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
329,14,0,0,1,0,0,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
330,14,0,1,0,0,0,0.549999952,0.789999962,1.190000057,1.289999962,0,1,0,0,0,0,0,0,0,0,0,0
331,14,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
332,14,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
333,14,0,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
334,14,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
335,14,0,1,0,0,0,0.649999976,1.089999914,1.089999914,1.089999914,0,0,1,0,0,0,0,0,0,0,0,1
336,14,0,1,0,0,0,0.649999976,1.089999914,1.289999962,1.25,0,0,0,0,0,0,0,0,0,0,0,0
337,14,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
338,14,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,1,1,0,0,0,0,0,0,0,0
339,14,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
340,14,0,1,0,0,0,0.889999986,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
341,14,0,1,0,0,0,0.589999914,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
342,14,0,1,0,0,0,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
343,14,1,1,0,0,0,1.149999976,1.289999962,1.039999962,1.2299999,1,0,0,0,0,0,0,0,0,0,0,0
344,15,0,0,0,0,1,0.680000007,0.849999964,0.980000019,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
345,15,0,0,0,0,1,0.609999955,0.889999986,0.99000001,0.889999986,0,0,1,1,0,0,0,0,0,0,0,0
346,15,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
347,15,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
348,15,0,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,1,0,1,0,0,0,0,0,0,0,0
349,15,0,0,0,1,0,0.579999924,0.930000007,0.99000001,1.089999914,0,0,1,0,0,0,0,0,0,0,0,0
350,15,0,0,0,0,1,0.529999912,0.789999962,1.149999976,0.99000001,0,0,1,0,1,0,0,0,0,0,0,0
351,15,0,0,0,0,1,0.609999955,0.789999962,1.149999976,0.99000001,0,0,0,0,0,0,0,1,0,0,0,0
352,15,0,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,0,1,0,0,0,0,0,0,0,0,0,0
353,15,0,0,0,1,0,0.609999955,0.970000029,0.99000001,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
354,15,0,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,1,1,0,0,0,0,0,0,0,0,0,0
355,15,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
356,15,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
357,15,0,0,0,0,1,0.680000007,1.089999914,0.99000001,0.949999988,0,0,0,0,0,0,0,1,0,0,1,0
358,15,0,0,1,0,0,0.649999976,0.789999962,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,1,0,0
359,15,0,0,0,0,1,0.579999924,0.879999995,1.190000057,1.079999924,0,0,0,0,0,0,0,0,0,0,0,0
360,15,0,0,0,0,1,0.579999924,0.930000007,1.190000057,1.079999924,0,0,0,0,0,0,0,0,0,0,0,0
361,15,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
362,15,0,0,0,0,1,0.680000007,1.089999914,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
363,15,0,0,0,0,1,0.680000007,1.190000057,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
364,15,1,0,0,0,1,0.680000007,1.190000057,1.25,1.039999962,0,0,0,0,0,0,0,0,0,0,0,0
365,16,0,0,0,0,1,0.680000007,0.849999964,0.879999995,1.029999971,0,0,0,0,0,0,0,0,0,0,0,0
366,16,0,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
367,16,0,0,0,0,1,0.680000007,0.849999964,1.079999924,0.889999986,0,1,0,1,0,0,0,0,0,0,0,0
368,16,0,0,0,0,1,0.680000007,0.789999962,1.079999924,0.889999986,0,1,0,1,0,0,0,0,0,0,0,0
369,16,0,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,1,1,0,0,0,0,0,0,0,0,0,0
370,16,0,0,0,0,1,0.649999976,0.779999912,1.349999905,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
371,16,0,0,0,0,1,0.649999976,0.779999912,1.349999905,1.089999914,1,0,0,1,0,0,0,0,0,0,0,0
372,16,0,0,0,0,1,0.680000007,1.089999914,1.23999989,1.089999914,0,1,1,0,0,0,0,0,0,0,0,1
373,16,0,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
374,16,0,0,0,0,1,0.889999986,1.190000057,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
375,16,0,0,0,0,1,0.889999986,1.190000057,1.349999905,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
376,16,0,0,0,0,1,0.680000007,0.959999979,1.389999986,0.689999998,0,0,0,0,0,0,0,1,0,0,0,0
377,16,0,0,0,0,1,0.680000007,0.889999986,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
378,16,0,0,0,0,1,0.789999962,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
379,16,1,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
380,17,0,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
381,17,0,1,0,0,0,0.789999962,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
382,17,0,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
383,17,0,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
384,17,0,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
385,17,0,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
386,17,0,1,0,0,0,0.889999986,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
387,17,0,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
388,17,0,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
389,17,0,0,0,1,0,0.779999912,0.980000019,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
390,17,0,0,0,1,0,0.639999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
391,17,0,1,0,0,0,0.619999945,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
392,17,0,1,0,0,0,0.889999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
393,17,0,1,0,0,0,0.889999986,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
394,17,0,1,0,0,0,0.889999986,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
395,17,0,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,1,0,0,1,0,0,0,0,0,0,0,0
396,17,0,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
397,17,0,1,0,0,0,0.889999986,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
398,17,0,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
399,17,0,1,0,0,0,0.889999986,1.089999914,1.209999919,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
400,17,0,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
401,17,0,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
402,17,0,0,0,0,1,0.859999955,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
403,17,0,0,0,0,1,0.839999914,1.089999914,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
404,17,0,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
405,17,0,1,0,0,0,0.889999986,1.089999914,1.209999919,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
406,17,0,1,0,0,0,0.889999986,0.949999988,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
407,17,0,1,0,0,0,0.889999986,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
408,17,1,1,0,0,0,0.789999962,1.089999914,1.039999962,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
409,18,0,1,0,0,0,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
410,18,0,1,0,0,0,0.649999976,0.889999986,1.019999981,0.889999986,0,1,0,0,0,0,0,0,0,0,0,1
411,18,0,1,0,0,0,0.689999998,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
412,18,0,1,0,0,0,0.5,0.889999986,1.070000052,1.149999976,0,0,0,0,0,0,0,0,1,0,0,0
413,18,0,0,0,1,0,0.609999955,0.789999962,0.99000001,1.190000057,0,0,0,0,0,0,0,0,0,0,1,0
414,18,0,1,0,0,0,0.789999962,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
415,18,0,1,0,0,0,0.5,0.889999986,1.149999976,0.99000001,0,1,1,0,1,0,0,0,0,0,0,0
416,18,0,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,1,0,0,0,0,0,0,0,0
417,18,0,1,0,0,0,0.5,0.970000029,1.089999914,1.149999976,0,0,0,1,0,0,0,0,0,0,0,0
418,18,0,0,0,1,0,0.579999924,0.930000007,0.99000001,0.980000019,0,0,1,0,0,0,0,0,0,0,0,0
419,18,0,1,0,0,0,0.689999998,1.089999914,1.209999919,1.190000057,1,0,0,0,0,0,0,1,0,0,0,0
420,18,0,0,1,0,0,0.579999924,0.879999995,1.089999914,1.049999952,0,1,0,0,0,0,0,0,0,0,0,0
421,18,0,0,1,0,0,0.579999924,0.879999995,0.980000019,1.029999971,0,1,0,1,0,0,0,0,0,0,0,0
422,18,0,0,1,0,0,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
423,18,0,0,0,1,0,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
424,18,0,0,1,0,0,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
425,18,0,1,0,0,0,0.649999976,0.970000029,1.089999914,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
426,18,0,1,0,0,0,0.5,0.970000029,1.089999914,1.089999914,0,0,1,1,0,0,0,0,1,0,0,0
427,18,0,1,0,0,0,0.5,0.970000029,1.089999914,1.089999914,0,0,1,1,0,0,0,0,1,0,0,0
428,18,0,1,0,0,0,0.649999976,1.00999999,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
429,18,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
430,18,0,0,0,0,1,0.5,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,1,0,0,0
431,18,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
432,18,0,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,1,0,0,1,0,0,0,0,0,0,0,0
433,18,0,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
434,18,0,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
435,18,0,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
436,18,0,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
437,18,0,0,0,1,0,0.589999914,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
438,18,1,1,0,0,0,0.789999962,1.089999914,1.219999909,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0
439,19,0,0,0,0,1,0.709999979,0.689999998,0.879999995,1.199999928,0,0,0,0,0,0,0,0,0,0,0,0
440,19,0,0,0,0,1,0.709999979,0.99000001,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
441,19,0,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
442,19,0,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
